Shot02,4/1/2023 16:12,5,-0.1
Shot02,4/1/2023 16:12,5.25,-0.1
Shot02,4/1/2023 16:12,5.5,-0.1
Shot02,4/1/2023 16:12,5.75,-0.1
Shot02,4/1/2023 16:12,6,0.3
Shot02,4/1/2023 16:12,6.25,0.1
Shot02,4/1/2023 16:12,6.5,0.3
Shot02,4/1/2023 16:12,6.75,0.3
Shot02,4/1/2023 16:12,7,0.2
Shot02,4/1/2023 16:12,7.25,0.3
Shot02,4/1/2023 16:12,7.5,0.4
Shot02,4/1/2023 16:12,7.75,0.7
Shot02,4/1/2023 16:12,8,0.5
Shot02,4/1/2023 16:12,8.25,0.5
Shot02,4/1/2023 16:12,8.5,0.5
Shot02,4/1/2023 16:12,8.75,0.4
Shot02,4/1/2023 16:12,9,1
Shot02,4/1/2023 16:12,9.25,1
Shot02,4/1/2023 16:12,9.5,0.8
Shot02,4/1/2023 16:12,9.75,0.7
Shot02,4/1/2023 16:12,10,1
Shot02,4/1/2023 16:12,10.25,1.2
Shot02,4/1/2023 16:12,10.5,1.7
Shot02,4/1/2023 16:12,10.75,1.7
Shot02,4/1/2023 16:12,11,2.5
Shot02,4/1/2023 16:12,11.25,3
Shot02,4/1/2023 16:12,11.5,3.9
Shot02,4/1/2023 16:12,11.75,4.2
Shot02,4/1/2023 16:12,12,4.8
Shot02,4/1/2023 16:12,12.25,5.3
Shot02,4/1/2023 16:12,12.5,6
Shot02,4/1/2023 16:12,12.75,6.5
Shot02,4/1/2023 16:12,13,7.1
Shot02,4/1/2023 16:12,13.25,7.8
Shot02,4/1/2023 16:12,13.5,8.1
Shot02,4/1/2023 16:12,13.75,8.8
Shot02,4/1/2023 16:12,14,9.7
Shot02,4/1/2023 16:12,14.25,10
Shot02,4/1/2023 16:12,14.5,10.4
Shot02,4/1/2023 16:12,14.75,11.7
Shot02,4/1/2023 16:12,15,12
Shot02,4/1/2023 16:12,15.25,12.4
Shot02,4/1/2023 16:12,15.5,12.7
Shot02,4/1/2023 16:12,15.75,13.3
Shot02,4/1/2023 16:12,16,14.3
Shot02,4/1/2023 16:12,16.25,14.7
Shot02,4/1/2023 16:12,16.5,15.5
Shot02,4/1/2023 16:12,16.75,16.1
Shot02,4/1/2023 16:12,17,16.5
Shot02,4/1/2023 16:12,17.25,17.3
Shot02,4/1/2023 16:12,17.5,18
Shot02,4/1/2023 16:12,17.75,18.3
Shot02,4/1/2023 16:12,18,18.8
Shot02,4/1/2023 16:12,18.25,19.7
Shot02,4/1/2023 16:12,18.5,20.3
Shot02,4/1/2023 16:12,18.75,20.8
Shot02,4/1/2023 16:12,19,21.3
Shot02,4/1/2023 16:12,19.25,22
Shot02,4/1/2023 16:12,19.5,22.6
Shot02,4/1/2023 16:12,19.75,23
Shot02,4/1/2023 16:12,20,24.3
Shot02,4/1/2023 16:12,20.25,24.5
Shot02,4/1/2023 16:12,20.5,24.9
Shot02,4/1/2023 16:12,20.75,24.8
Shot02,4/1/2023 16:12,21,26.5
Shot02,4/1/2023 16:12,21.25,27.1
Shot02,4/1/2023 16:12,21.5,27.8
Shot02,4/1/2023 16:12,21.75,28.1
Shot02,4/1/2023 16:12,22,28.8
Shot02,4/1/2023 16:12,22.5,29.9
Shot02,4/1/2023 16:12,22.25,29.4
Shot02,4/1/2023 16:12,22.75,30.7
Shot02,4/1/2023 16:12,23,31.2
Shot02,4/1/2023 16:12,23.25,32.1
Shot02,4/1/2023 16:12,23.5,32.2
Shot02,4/1/2023 16:12,23.75,32.6
Shot02,4/1/2023 16:12,24,33.4
Shot02,4/1/2023 16:12,24.25,34.3
Shot02,4/1/2023 16:12,24.5,35
Shot02,4/1/2023 16:12,24.75,35.2
Shot02,4/1/2023 16:12,25,36.5
Shot02,4/1/2023 16:12,25.25,37
Shot02,4/1/2023 16:12,25.5,37.8
Shot02,4/1/2023 16:12,25.75,38
Shot02,4/1/2023 16:12,26,38.9
Shot02,4/1/2023 16:12,26.25,39.7
Shot02,4/1/2023 16:12,26.5,39.3
Shot02,4/1/2023 16:12,26.75,39.7
Shot02,4/1/2023 16:12,27,40.1
Shot02,4/1/2023 16:12,27.25,40.2
Shot02,4/1/2023 16:12,27.5,40.3
Shot02,4/1/2023 16:12,27.75,40.3
Shot02,4/1/2023 16:12,28,40.5
Shot02,4/1/2023 16:12,28.25,40.4
Shot02,4/1/2023 16:12,28.5,40.6
Shot02,4/1/2023 16:12,28.75,40.5
Shot02,4/1/2023 16:12,29,40.5
Shot02,4/1/2023 16:12,29.25,40.5
Shot02,4/1/2023 16:12,29.5,40.5
Shot02,4/1/2023 16:12,29.75,40.6
Shot02,4/1/2023 16:12,30,40.5
Shot02,4/1/2023 16:12,30.25,40.6
Shot02,4/1/2023 16:12,30.5,40.6
Shot02,4/1/2023 16:12,30.75,40.6
Shot02,4/1/2023 16:12,31,40.7
Shot02,4/1/2023 16:12,31.25,40.7
Shot02,4/1/2023 16:12,31.5,40.8
Shot02,4/1/2023 16:12,31.75,40.8
Shot02,4/1/2023 16:12,32,40.7
Shot02,4/1/2023 16:12,32.25,40.7
Shot02,4/1/2023 16:12,32.5,40.7
Shot02,4/1/2023 16:12,32.75,40.7
Shot02,4/1/2023 16:12,33,40.7
Shot02,4/1/2023 16:12,33.25,40.8
Shot02,4/1/2023 16:12,33.5,40.7
Shot02,4/1/2023 16:12,33.75,40.7
Shot02,4/1/2023 16:12,34,40.7
Shot02,4/1/2023 16:12,34.25,40.7
Shot02,4/1/2023 16:12,34.5,40.7
Shot02,4/1/2023 16:12,34.75,40.7
Shot02,4/1/2023 16:12,35,40.7
Shot02,4/1/2023 16:12,35.25,40.7
Shot02,4/1/2023 16:12,35.5,40.7
Shot02,4/1/2023 16:12,35.75,40.7
Shot02,4/1/2023 16:12,36,40.7
Shot02,4/1/2023 16:12,36.25,40.6
Shot02,4/1/2023 16:12,36.5,40.6
Shot02,4/1/2023 16:12,36.75,40.7
Shot02,4/1/2023 16:12,37,40.7
Shot02,4/1/2023 16:12,37.25,40.7
Shot02,4/1/2023 16:12,37.5,40.7
Shot02,4/1/2023 16:12,37.75,40.7
Shot02,4/1/2023 16:12,38,40.7
Shot02,4/1/2023 16:12,38.25,40.7
Shot02,4/1/2023 16:12,38.5,40.7
Shot02,4/1/2023 16:12,38.75,40.7
Shot02,4/1/2023 16:12,39,40.7
Shot02,4/1/2023 16:12,39.25,40.7
Shot02,4/1/2023 16:12,39.5,40.7
Shot02,4/1/2023 16:12,39.75,40.7
Shot02,4/1/2023 16:12,40,40.7
Shot02,4/1/2023 16:12,40.25,40.7
Shot02,4/1/2023 16:12,40.5,40.7
Shot02,4/1/2023 16:12,40.75,40.8
Shot02,4/1/2023 16:12,41.25,40.6
Shot02,4/1/2023 16:12,41,40.7
Shot02,4/1/2023 16:12,41.5,40.7
Shot02,4/1/2023 16:12,41.75,40.7
Shot02,4/1/2023 16:12,42,40.7
Shot02,4/1/2023 16:12,42.25,40.6
Shot02,4/1/2023 16:12,42.5,40.7
Shot02,4/1/2023 16:12,42.75,40.7
Shot02,4/1/2023 16:12,43,40.6
Shot03,4/1/2023 16:22,0,0
Shot03,4/1/2023 16:22,0.25,0
Shot03,4/1/2023 16:22,0.5,0
Shot03,4/1/2023 16:22,0.75,0
Shot03,4/1/2023 16:22,1,0.1
Shot03,4/1/2023 16:22,1.25,-0.4
Shot03,4/1/2023 16:22,1.5,-0.9
Shot03,4/1/2023 16:22,1.75,0.6
Shot03,4/1/2023 16:22,2,0.2
Shot03,4/1/2023 16:22,2.25,0.1
Shot03,4/1/2023 16:22,2.5,-0.1
Shot03,4/1/2023 16:22,2.75,0.1
Shot03,4/1/2023 16:22,3,-0.2
Shot03,4/1/2023 16:22,3.25,0.4
Shot03,4/1/2023 16:22,3.5,0.1
Shot03,4/1/2023 16:22,3.75,0.1
Shot03,4/1/2023 16:22,4,0.4
Shot03,4/1/2023 16:22,4.25,0.3
Shot03,4/1/2023 16:22,4.5,-0.2
Shot03,4/1/2023 16:22,4.75,-0.4
Shot03,4/1/2023 16:22,5,-0.2
Shot03,4/1/2023 16:22,5.25,-0.3
Shot03,4/1/2023 16:22,5.5,-0.3
Shot03,4/1/2023 16:22,5.75,-0.1
Shot03,4/1/2023 16:22,6,0
Shot03,4/1/2023 16:22,6.25,0
Shot03,4/1/2023 16:22,6.5,0.1
Shot03,4/1/2023 16:22,6.75,0
Shot03,4/1/2023 16:22,7,0
Shot03,4/1/2023 16:22,7.25,0
Shot03,4/1/2023 16:22,7.5,0
Shot03,4/1/2023 16:22,7.75,0.1
Shot03,4/1/2023 16:22,8,0.3
Shot03,4/1/2023 16:22,8.25,0.3
Shot03,4/1/2023 16:22,8.5,0.3
Shot03,4/1/2023 16:22,8.75,0.1
Shot03,4/1/2023 16:22,9,0.1
Shot03,4/1/2023 16:22,9.25,0.2
Shot03,4/1/2023 16:22,9.5,0.3
Shot03,4/1/2023 16:22,9.75,0.3
Shot03,4/1/2023 16:22,10,0.4
Shot03,4/1/2023 16:22,10.25,0.9
Shot03,4/1/2023 16:22,10.5,1.2
Shot03,4/1/2023 16:22,10.75,2
Shot03,4/1/2023 16:22,11,2.4
Shot03,4/1/2023 16:22,11.25,3
Shot03,4/1/2023 16:22,11.5,4.2
Shot03,4/1/2023 16:22,11.75,4.7
Shot03,4/1/2023 16:22,12,5.2
Shot03,4/1/2023 16:22,12.25,6
Shot03,4/1/2023 16:22,12.5,6.1
Shot03,4/1/2023 16:22,12.75,6.9
Shot03,4/1/2023 16:22,13,7.8
Shot03,4/1/2023 16:22,13.25,8.5
Shot03,4/1/2023 16:22,13.5,9.3
Shot03,4/1/2023 16:22,13.75,9.7
Shot03,4/1/2023 16:22,14,10.5
Shot03,4/1/2023 16:22,14.25,11.1
Shot03,4/1/2023 16:22,14.5,11.8
Shot03,4/1/2023 16:22,14.75,12.3
Shot03,4/1/2023 16:22,15,13.1
Shot03,4/1/2023 16:22,15.25,13.5
Shot03,4/1/2023 16:22,15.5,14.2
Shot03,4/1/2023 16:22,15.75,15.3
Shot03,4/1/2023 16:22,16,16
Shot03,4/1/2023 16:22,16.25,16.4
Shot03,4/1/2023 16:22,16.5,17.1
Shot03,4/1/2023 16:22,16.75,17.9
Shot03,4/1/2023 16:22,17,17.5
Shot03,4/1/2023 16:22,17.25,18.5
Shot03,4/1/2023 16:22,17.5,19.7
Shot03,4/1/2023 16:22,17.75,20.7
Shot03,4/1/2023 16:22,18,21
Shot03,4/1/2023 16:22,18.25,22.2
Shot03,4/1/2023 16:22,18.5,23.4
Shot03,4/1/2023 16:22,19,24.1
Shot03,4/1/2023 16:22,19.25,25.2
Shot03,4/1/2023 16:22,18.75,24.1
Shot03,4/1/2023 16:22,19.5,25.5
Shot03,4/1/2023 16:22,19.75,26
Shot03,4/1/2023 16:22,20,27.4
Shot03,4/1/2023 16:22,20.25,28.4
Shot03,4/1/2023 16:22,20.5,28.9
Shot03,4/1/2023 16:22,20.75,29.4
Shot03,4/1/2023 16:22,21,30.4
Shot03,4/1/2023 16:22,21.25,31.4
Shot03,4/1/2023 16:22,21.5,31.6
Shot03,4/1/2023 16:22,21.75,32.6
Shot03,4/1/2023 16:22,22,32.8
Shot03,4/1/2023 16:22,22.25,33.9
Shot03,4/1/2023 16:22,22.5,34.9
Shot03,4/1/2023 16:22,22.75,35.5
Shot03,4/1/2023 16:22,23,36.1
Shot03,4/1/2023 16:22,23.25,36.9
Shot03,4/1/2023 16:22,23.5,37.5
Shot03,4/1/2023 16:22,23.75,38.3
Shot03,4/1/2023 16:22,24,38.9
Shot03,4/1/2023 16:22,24.25,39.9
Shot03,4/1/2023 16:22,24.5,40.2
Shot03,4/1/2023 16:22,24.75,40
Shot03,4/1/2023 16:22,25,40.2
Shot03,4/1/2023 16:22,25.25,40.2
Shot03,4/1/2023 16:22,25.5,40.2
Shot03,4/1/2023 16:22,25.75,40.2
Shot03,4/1/2023 16:22,26,40.3
Shot03,4/1/2023 16:22,26.25,40.4
Shot03,4/1/2023 16:22,26.5,40.3
Shot03,4/1/2023 16:22,26.75,40.3
Shot03,4/1/2023 16:22,27,40.3
Shot03,4/1/2023 16:22,27.25,40.3
Shot03,4/1/2023 16:22,27.5,40.4
Shot03,4/1/2023 16:22,27.75,40.4
Shot03,4/1/2023 16:22,28,40.3
Shot03,4/1/2023 16:22,28.25,40.2
Shot03,4/1/2023 16:22,28.5,40.4
Shot03,4/1/2023 16:22,28.75,40.5
Shot03,4/1/2023 16:22,29,40.4
Shot03,4/1/2023 16:22,29.25,40.4
Shot03,4/1/2023 16:22,29.5,40.4
Shot03,4/1/2023 16:22,29.75,40.4
Shot03,4/1/2023 16:22,30,40.4
Shot03,4/1/2023 16:22,30.25,40.3
Shot03,4/1/2023 16:22,30.5,40.5
Shot03,4/1/2023 16:22,30.75,40.4
Shot03,4/1/2023 16:22,31,40.5
Shot03,4/1/2023 16:22,31.25,40.4
Shot03,4/1/2023 16:22,31.5,40.4
Shot03,4/1/2023 16:22,31.75,40.5
Shot03,4/1/2023 16:22,32,40.4
Shot03,4/1/2023 16:22,32.25,40.4
Shot03,4/1/2023 16:22,32.5,40.5
Shot03,4/1/2023 16:22,32.75,40.6
Shot03,4/1/2023 16:22,33,40.5
Shot03,4/1/2023 16:22,33.25,40.5
Shot03,4/1/2023 16:22,33.5,40.5
Shot03,4/1/2023 16:22,33.75,40.4
Shot03,4/1/2023 16:22,34,40.4
Shot03,4/1/2023 16:22,34.25,40.4
Shot03,4/1/2023 16:22,34.5,40.4
Shot03,4/1/2023 16:22,34.75,40.5
Shot03,4/1/2023 16:22,35,40.4
Shot03,4/1/2023 16:22,35.25,40.5
Shot03,4/1/2023 16:22,35.5,40.5
Shot03,4/1/2023 16:22,35.75,40.5
Shot03,4/1/2023 16:22,36,40.5
Shot03,4/1/2023 16:22,36.25,40.5
Shot03,4/1/2023 16:22,36.5,40.5
Shot03,4/1/2023 16:22,36.75,40.5
Shot03,4/1/2023 16:22,37,40.5
Shot03,4/1/2023 16:22,37.25,40.4
Shot03,4/1/2023 16:22,37.5,40.4
Shot03,4/1/2023 16:22,37.75,40.5
Shot03,4/1/2023 16:22,38,40.5
Shot03,4/1/2023 16:22,38.25,40.4
Shot03,4/1/2023 16:22,38.5,40.5
Shot03,4/1/2023 16:22,38.75,40.5
Shot03,4/1/2023 16:22,39,40.4
Shot03,4/1/2023 16:22,39.25,40.4
Shot03,4/1/2023 16:22,39.5,40.4
Shot03,4/1/2023 16:22,39.75,40.5
Shot03,4/1/2023 16:22,40,40.4
Shot03,4/1/2023 16:22,40.25,40.5
Shot03,4/1/2023 16:22,40.5,40.5
Shot03,4/1/2023 16:22,40.75,40.4
Shot03,4/1/2023 16:22,41,40.5
Shot03,4/1/2023 16:22,41.25,40.4
Shot03,4/1/2023 16:22,41.5,40.5
Shot03,4/1/2023 16:22,41.75,40.5
Shot04,4/1/2023 16:32,0,0
Shot04,4/1/2023 16:32,0.25,-0.1
Shot04,4/1/2023 16:32,0.5,0
Shot04,4/1/2023 16:32,0.75,-0.1
Shot04,4/1/2023 16:32,1,-0.3
Shot04,4/1/2023 16:32,1.25,-0.4
Shot04,4/1/2023 16:32,1.5,-0.5
Shot04,4/1/2023 16:32,1.75,0.1
Shot04,4/1/2023 16:32,2,-0.6
Shot04,4/1/2023 16:32,2.25,-0.2
Shot04,4/1/2023 16:32,2.5,-0.3
Shot04,4/1/2023 16:32,2.75,-0.5
Shot04,4/1/2023 16:32,3,-0.6
Shot04,4/1/2023 16:32,3.25,-0.3
Shot04,4/1/2023 16:32,3.5,-0.6
Shot04,4/1/2023 16:32,3.75,-0.7
Shot04,4/1/2023 16:32,4,-0.2
Shot04,4/1/2023 16:32,4.25,-0.4
Shot04,4/1/2023 16:32,4.75,-0.1
Shot04,4/1/2023 16:32,4.5,-0.2
Shot04,4/1/2023 16:32,5,0.2
Shot04,4/1/2023 16:32,5.25,0.2
Shot04,4/1/2023 16:32,5.5,-0.6
Shot04,4/1/2023 16:32,5.75,-0.7
Shot04,4/1/2023 16:32,6,0.1
Shot04,4/1/2023 16:32,6.25,0
Shot04,4/1/2023 16:32,6.5,-0.1
Shot04,4/1/2023 16:32,6.75,-0.1
Shot04,4/1/2023 16:32,7,0
Shot04,4/1/2023 16:32,7.25,-0.1
Shot04,4/1/2023 16:32,7.5,-0.1
Shot04,4/1/2023 16:32,7.75,0
Shot04,4/1/2023 16:32,8,0
Shot04,4/1/2023 16:32,8.25,-0.1
Shot04,4/1/2023 16:32,8.5,0
Shot04,4/1/2023 16:32,8.75,-0.1
Shot04,4/1/2023 16:32,9,0.2
Shot04,4/1/2023 16:32,9.25,-0.4
Shot04,4/1/2023 16:32,9.5,-0.4
Shot04,4/1/2023 16:32,10,0.5
Shot04,4/1/2023 16:32,9.75,0.4
Shot04,4/1/2023 16:32,10.25,0.3
Shot04,4/1/2023 16:32,10.5,0.3
Shot04,4/1/2023 16:32,10.75,0.7
Shot04,4/1/2023 16:32,11,1.2
Shot04,4/1/2023 16:32,11.25,1.4
Shot04,4/1/2023 16:32,11.5,1.9
Shot04,4/1/2023 16:32,11.75,1.9
Shot04,4/1/2023 16:32,12,2.3
Shot04,4/1/2023 16:32,12.25,3
Shot04,4/1/2023 16:32,12.5,3.8
Shot04,4/1/2023 16:32,12.75,4.1
Shot04,4/1/2023 16:32,13,4.4
Shot04,4/1/2023 16:32,13.25,4.9
Shot04,4/1/2023 16:32,13.5,5.7
Shot04,4/1/2023 16:32,14,6.1
Shot04,4/1/2023 16:32,13.75,5.7
Shot04,4/1/2023 16:32,14.25,6.6
Shot04,4/1/2023 16:32,14.5,7
Shot04,4/1/2023 16:32,14.75,7.8
Shot04,4/1/2023 16:32,15,8.2
Shot04,4/1/2023 16:32,15.25,8.8
Shot04,4/1/2023 16:32,15.5,9.3
Shot04,4/1/2023 16:32,15.75,10
Shot04,4/1/2023 16:32,16,10.6
Shot04,4/1/2023 16:32,16.25,11.1
Shot04,4/1/2023 16:32,16.5,11.5
Shot04,4/1/2023 16:32,17,12.9
Shot04,4/1/2023 16:32,16.75,12.3
Shot04,4/1/2023 16:32,17.25,13.5
Shot04,4/1/2023 16:32,17.5,14.2
Shot04,4/1/2023 16:32,17.75,14.6
Shot04,4/1/2023 16:32,18,15.2
Shot04,4/1/2023 16:32,18.25,15.6
Shot04,4/1/2023 16:32,18.5,16.2
Shot04,4/1/2023 16:32,18.75,17.3
Shot04,4/1/2023 16:32,19,17.7
Shot04,4/1/2023 16:32,19.25,18.2
Shot04,4/1/2023 16:32,19.5,19.2
Shot04,4/1/2023 16:32,19.75,19.9
Shot04,4/1/2023 16:32,20,20.6
Shot04,4/1/2023 16:32,20.25,21.1
Shot04,4/1/2023 16:32,20.5,21.6
Shot04,4/1/2023 16:32,20.75,22.3
Shot04,4/1/2023 16:32,21,23
Shot04,4/1/2023 16:32,21.25,23.8
Shot04,4/1/2023 16:32,21.5,24.6
Shot04,4/1/2023 16:32,21.75,25.1
Shot04,4/1/2023 16:32,22,25.7
Shot04,4/1/2023 16:32,22.25,26.3
Shot04,4/1/2023 16:32,22.5,26.9
Shot04,4/1/2023 16:32,22.75,27.5
